annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
305	2.880555556	0.784886681	0.049419482	0.735467199	0.834306163	FALSE	FALSE	FALSE
350	3.305555556	0.775454218	0.049832487	0.72562173	0.825286705	FALSE	FALSE	FALSE
360	3.4	0.774935644	0.049888105	0.725047539	0.824823748	FALSE	FALSE	FALSE
505	4.769444444	0.737205725	0.049954981	0.687250745	0.787160706	FALSE	FALSE	FALSE
125	1.180555556	0.874881079	0.048101582	0.826779497	0.922982661	FALSE	FALSE	FALSE
400	3.777777778	0.775852266	0.049678387	0.72617388	0.825530653	FALSE	FALSE	FALSE
290	2.738888889	0.787570583	0.049492204	0.738078379	0.837062787	FALSE	FALSE	FALSE
293	2.772222222	0.795596299	0.049997912	0.745598386	0.845594211	FALSE	FALSE	FALSE
410	3.872222222	0.743130992	0.049803633	0.693327358	0.792934625	FALSE	FALSE	FALSE
388	3.669444444	0.773076284	0.049867412	0.723208872	0.822943696	FALSE	FALSE	FALSE
50	0.472222222	0.903693691	0.03775138	0.865942311	0.94144507	FALSE	FALSE	FALSE
270	2.55	0.777453022	0.04986931	0.727583712	0.827322332	FALSE	FALSE	FALSE
305	2.880555556	0.795834386	0.049407615	0.746426771	0.845242001	FALSE	FALSE	FALSE
434	4.101388889	0.730278762	0.049810843	0.680467919	0.780089606	FALSE	FALSE	FALSE
440	4.155555556	0.766257799	0.049820561	0.716437239	0.81607836	FALSE	FALSE	FALSE
370	3.494444444	0.776602679	0.049914824	0.726687855	0.826517502	FALSE	FALSE	FALSE
480	4.533333333	0.744162161	0.049932352	0.694229809	0.794094512	FALSE	FALSE	FALSE
316	2.994444444	0.759004421	0.049359151	0.709645269	0.808363572	FALSE	FALSE	FALSE
380	3.588888889	0.784145551	0.049235022	0.734910529	0.833380573	FALSE	FALSE	FALSE
30	0.283333333	0.922954953	0.043591538	0.879363414	0.966546491	FALSE	FALSE	FALSE
440	4.155555556	0.746780763	0.049554775	0.697225988	0.796335538	FALSE	FALSE	FALSE
350	3.305555556	0.760199814	0.049603812	0.710596002	0.809803626	FALSE	FALSE	FALSE
433	4.094444444	0.773102919	0.049898301	0.723204619	0.82300122	FALSE	FALSE	FALSE
345	3.258333333	0.779419418	0.049722551	0.729696867	0.82914197	FALSE	FALSE	FALSE
450	4.25	0.739217901	0.049812444	0.689405457	0.789030345	FALSE	FALSE	FALSE
420	3.966666667	0.761021646	0.049635627	0.711386019	0.810657274	FALSE	FALSE	FALSE
420	3.966666667	0.761021646	0.049947937	0.71107371	0.810969583	FALSE	FALSE	FALSE
384	3.629166667	0.754487628	0.049564817	0.704922811	0.804052445	FALSE	FALSE	FALSE
295	2.786111111	0.763281322	0.049293155	0.713988167	0.812574476	FALSE	FALSE	FALSE
400	3.777777778	0.764337715	0.049793797	0.714543918	0.814131511	FALSE	FALSE	FALSE
355	3.352777778	0.771359618	0.049139017	0.7222206	0.820498635	FALSE	FALSE	FALSE
293	2.772222222	0.804388706	0.049476808	0.754911898	0.853865514	FALSE	FALSE	FALSE
395	3.730555556	0.749143667	0.049892372	0.699251295	0.799036038	FALSE	FALSE	FALSE
423	4	0.761639897	0.049411828	0.712228069	0.811051725	FALSE	FALSE	FALSE
385	3.636111111	0.752698885	0.049809838	0.702889047	0.802508723	FALSE	FALSE	FALSE
512	4.843055556	0.722664169	0.04981511	0.672849059	0.772479279	FALSE	FALSE	FALSE
466	4.411111111	0.747557458	0.04970097	0.697856488	0.797258427	FALSE	FALSE	FALSE
358	3.386111111	0.761145052	0.049763822	0.711381231	0.810908874	FALSE	FALSE	FALSE
310	2.927777778	0.818978333	0.049222101	0.769756232	0.868200435	FALSE	FALSE	FALSE
325	3.069444444	0.770826852	0.049438306	0.721388545	0.820265158	FALSE	FALSE	FALSE
375	3.541666667	0.760236075	0.049934343	0.710301732	0.810170418	FALSE	FALSE	FALSE
410	3.872222222	0.727788902	0.049740479	0.678048424	0.777529381	FALSE	FALSE	FALSE
310	2.927777778	0.754177509	0.049903299	0.70427421	0.804080808	FALSE	FALSE	FALSE
453	4.283333333	0.756022266	0.049653529	0.706368737	0.805675794	FALSE	FALSE	FALSE
355	3.352777778	0.783372727	0.049990024	0.733382703	0.833362751	FALSE	FALSE	FALSE
447	4.229166667	0.752609108	0.049823652	0.702785456	0.80243276	FALSE	FALSE	FALSE
400	3.777777778	0.746571863	0.049732615	0.696839248	0.796304478	FALSE	FALSE	FALSE
368	3.480555556	0.783553831	0.049987058	0.733566773	0.833540889	FALSE	FALSE	FALSE
410	3.872222222	0.715537126	0.049932222	0.665604904	0.765469348	FALSE	FALSE	FALSE
375	3.541666667	0.741228469	0.049879626	0.691348843	0.791108094	FALSE	FALSE	FALSE
455	4.297222222	0.718863676	0.049817647	0.669046029	0.768681322	FALSE	FALSE	FALSE
450	4.25	0.762844677	0.049744272	0.713100405	0.81258895	FALSE	FALSE	FALSE
382	3.615277778	0.769554388	0.049830022	0.719724365	0.81938441	FALSE	FALSE	FALSE
390	3.683333333	0.78466126	0.049856475	0.734804785	0.834517734	FALSE	FALSE	FALSE
385	3.636111111	0.75015773	0.049427192	0.700730538	0.799584921	FALSE	FALSE	FALSE
380	3.588888889	0.770327639	0.049856749	0.72047089	0.820184389	FALSE	FALSE	FALSE
355	3.352777778	0.74918966	0.04974396	0.6994457	0.798933619	FALSE	FALSE	FALSE
455	4.297222222	0.748852275	0.049915048	0.698937227	0.798767323	FALSE	FALSE	FALSE
515	4.863888889	0.735140955	0.04961637	0.685524585	0.784757325	FALSE	FALSE	FALSE
385	3.636111111	0.743815877	0.049843012	0.693972865	0.79365889	FALSE	FALSE	FALSE
275	2.597222222	0.783026299	0.049680359	0.73334594	0.832706658	FALSE	FALSE	FALSE
555	5.241666667	0.704566351	0.049765694	0.654800657	0.754332044	FALSE	FALSE	FALSE
315	2.975	0.811661123	0.04969464	0.761966484	0.861355763	FALSE	FALSE	FALSE
220	2.077777778	0.811570627	0.049437398	0.762133229	0.861008025	FALSE	FALSE	FALSE
425	4.013888889	0.745166269	0.049732196	0.695434073	0.794898464	FALSE	FALSE	FALSE
445	4.202777778	0.770592029	0.049611792	0.720980237	0.820203821	FALSE	FALSE	FALSE
230	2.172222222	0.819837362	0.049818697	0.770018664	0.869656059	FALSE	FALSE	FALSE
415	3.919444444	0.762922257	0.04941458	0.713507678	0.812336837	FALSE	FALSE	FALSE
225	2.125	0.815957509	0.048981026	0.766976484	0.864938535	FALSE	FALSE	FALSE
388	3.669444444	0.753994634	0.049634191	0.704360443	0.803628825	FALSE	FALSE	FALSE
475	4.486111111	0.752978662	0.049644051	0.70333461	0.802622713	FALSE	FALSE	FALSE
339	3.204166667	0.752615084	0.049795413	0.702819671	0.802410497	FALSE	FALSE	FALSE
350	3.305555556	0.783668913	0.0496507	0.734018214	0.833319613	FALSE	FALSE	FALSE
485	4.580555556	0.783816448	0.0496544	0.734162048	0.833470848	FALSE	FALSE	FALSE
350	3.305555556	0.773266304	0.049611268	0.723655036	0.822877572	FALSE	FALSE	FALSE
430	4.061111111	0.752339131	0.049987194	0.702351937	0.802326324	FALSE	FALSE	FALSE
465	4.391666667	0.755345251	0.049685545	0.705659707	0.805030796	FALSE	FALSE	FALSE
370	3.494444444	0.724087169	0.049979272	0.674107897	0.774066441	FALSE	FALSE	FALSE
380	3.588888889	0.785751098	0.049923053	0.735828044	0.835674151	FALSE	FALSE	FALSE
370	3.494444444	0.766520191	0.049734313	0.716785878	0.816254504	FALSE	FALSE	FALSE
